Iteracion,MSE
2634,27.676425647403658
2635,27.676426635144388
2636,27.67642762283248
2637,27.676428610467937
2638,27.676429598050756
2639,27.6764305855809
2640,27.67643157305844
2641,27.676432560483356
2642,27.6764335478556
2643,27.676434535175225
2644,27.67643552244222
2645,27.67643650965663
2646,27.6764374968184
2647,27.67643848392757
2648,27.676439470984167
2649,27.67644045798809
2650,27.676441444939535
2651,27.676442431838318
2652,27.676443418684524
2653,27.676444405478165
2654,27.676445392219215
2655,27.676446378907702
2656,27.676447365543613
2657,27.676448352126958
2658,27.67644933865777
2659,27.676450325136027
2660,27.67645131156172
2661,27.67645229793489
2662,27.676453284255512
2663,27.676454270523603
2664,27.67645525673915
2665,27.676456242902226
2666,27.676457229012737
2667,27.676458215070735
2668,27.676459201076224
2669,27.67646018702925
2670,27.67646117292973
2671,27.67646215877771
2672,27.676463144573205
2673,27.676464130316237
2674,27.676465116006778
2675,27.676466101644824
2676,27.676467087230435
2677,27.676468072763498
2678,27.67646905824419
2679,27.676470043672364
2680,27.6764710290481
2681,27.67647201437137
2682,27.67647299964221
2683,27.67647398486062
2684,27.676474970026586
2685,27.676475955140113
2686,27.67647694020122
2687,27.676477925209902
2688,27.676478910166143
2689,27.676479895070013
2690,27.67648087992143
2691,27.676481864720483
2692,27.676482849467114
2693,27.676483834161342
2694,27.6764848188032
2695,27.676485803392687
2696,27.67648678792974
2697,27.676487772414458
2698,27.67648875684679
2699,27.676489741226725
2700,27.676490725554363
2701,27.67649170982959
2702,27.67649269405248
2703,27.67649367822303
2704,27.676494662341245
2705,27.676495646407098
2706,27.67649663042062
2707,27.676497614381812
2708,27.676498598290674
2709,27.67649958214723
2710,27.676500565951425
2711,27.67650154970333
2712,27.676502533402946
2713,27.676503517050236
2714,27.676504500645258
2715,27.676505484187977
2716,27.67650646767838
2717,27.67650745111647
2718,27.676508434502363
2719,27.676509417835966
2720,27.67651040111725
2721,27.676511384346266
2722,27.676512367523053
2723,27.676513350647568
2724,27.676514333719847
2725,27.67651531673988
2726,27.67651629970763
2727,27.67651728262317
2728,27.676518265486465
2729,27.676519248297563
2730,27.67652023105638
2731,27.67652121376302
2732,27.676522196417427
2733,27.676523179019597
2734,27.676524161569606
2735,27.67652514406742
2736,27.676526126512954
2737,27.676527108906363
2738,27.67652809124759
2739,27.67652907353657
2740,27.676530055773405
2741,27.67653103795808
2742,27.676532020090598
2743,27.676533002170927
2744,27.676533984199086
2745,27.67653496617511
2746,27.676535948098973
2747,27.676536929970666
2748,27.67653791179025
2749,27.67653889355764
2750,27.676539875272937
2751,27.6765408569361
2752,27.67654183854715
2753,27.67654282010608
2754,27.676543801612862
2755,27.676544783067524
2756,27.67654576447012
2757,27.6765467458206
2758,27.67654772711899
2759,27.67654870836529
2760,27.676549689559472
2761,27.67655067070158
2762,27.676551651791613
2763,27.676552632829566
2764,27.676553613815482
2765,27.676554594749263
2766,27.67655557563105
2767,27.67655655646074
2768,27.676557537238423
2769,27.676558517964033
2770,27.676559498637587
2771,27.67656047925911
2772,27.676561459828598
2773,27.67656244034605
2774,27.67656342081147
2775,27.6765644012249
2776,27.676565381586315
2777,27.676566361895702
2778,27.67656734215306
2779,27.676568322358438
2780,27.676569302511812
2781,27.676570282613223
2782,27.67657126266263
2783,27.676572242660065
2784,27.676573222605448
2785,27.67657420249895
2786,27.6765751823404
2787,27.676576162129944
2788,27.676577141867504
2789,27.67657812155309
2790,27.67657910118677
2791,27.676580080768456
2792,27.676581060298233
2793,27.676582039776054
2794,27.67658301920194
2795,27.6765839985759
2796,27.676584977897928
2797,27.676585957168054
2798,27.67658693638624
2799,27.67658791555252
2800,27.676588894666896
2801,27.6765898737294
2802,27.67659085273996
2803,27.676591831698637
2804,27.676592810605463
2805,27.67659378946036
2806,27.6765947682634
2807,27.67659574701455
2808,27.676596725713814
2809,27.67659770436125
2810,27.676598682956804
2811,27.676599661500497
2812,27.67660063999238
2813,27.676601618432375
2814,27.676602596820512
2815,27.676603575156815
2816,27.67660455344131
2817,27.676605531673953
2818,27.676606509854782
2819,27.676607487983798
2820,27.676608466060994
2821,27.676609444086377
2822,27.676610422059944
2823,27.676611399981716
2824,27.67661237785169
2825,27.67661335566986
2826,27.676614333436245
2827,27.676615311150847
2828,27.676616288813666
2829,27.6766172664247
2830,27.676618243983974
2831,27.676619221491485
2832,27.676620198947244
2833,27.676621176351233
2834,27.676622153703462
2835,27.67662313100395
2836,27.676624108252692
2837,27.67662508544969
2838,27.676626062594966
2839,27.676627039688505
2840,27.67662801673028
2841,27.67662899372038
2842,27.67662997065875
2843,27.676630947545426
2844,27.676631924380377
2845,27.676632901163632
2846,27.67663387789516
2847,27.676634854574985
2848,27.67663583120318
2849,27.676636807779648
2850,27.676637784304432
2851,27.67663876077756
2852,27.676639737199014
2853,27.676640713568776
2854,27.676641689886907
2855,27.676642666153374
2856,27.67664364236817
2857,27.676644618531295
2858,27.676645594642835
2859,27.676646570702705
2860,27.676647546710914
2861,27.676648522667534
2862,27.676649498572512
2863,27.676650474425884
2864,27.676651450227602
2865,27.676652425977725
2866,27.676653401676234
2867,27.676654377323132
2868,27.676655352918452
2869,27.676656328462155
2870,27.676657303954276
2871,27.6766582793948
2872,27.67665925478375
2873,27.676660230121122
2874,27.676661205406937
2875,27.676662180641145
2876,27.676663155823825
2877,27.67666413095495
2878,27.676665106034502
2879,27.6766660810625
2880,27.67666705603895
2881,27.67666803096389
2882,27.67666900583726
2883,27.676669980659092
2884,27.6766709554294
2885,27.676671930148203
2886,27.67667290481548
2887,27.676673879431235
2888,27.67667485399548
2889,27.676675828508227
2890,27.67667680296946
2891,27.676677777379194
2892,27.67667875173745
2893,27.676679726044203
2894,27.676680700299507
2895,27.676681674503325
2896,27.67668264865566
2897,27.67668362275649
2898,27.67668459680587
2899,27.67668557080382
2900,27.67668654475027
2901,27.676687518645302
2902,27.676688492488886
2903,27.676689466281022
2904,27.676690440021694
2905,27.67669141371094
2906,27.676692387348798
2907,27.676693360935193
2908,27.676694334470202
2909,27.67669530795375
2910,27.67669628138591
2911,27.67669725476663
2912,27.676698228095983
2913,27.67669920137396
2914,27.676700174600498
2915,27.676701147775663
2916,27.676702120899424
2917,27.67670309397182
2918,27.67670406699286
2919,27.67670503996251
2920,27.676706012880793
2921,27.67670698574774
2922,27.6767079585633
2923,27.676708931327468
2924,27.67670990404035
2925,27.676710876701858
2926,27.67671184931204
2927,27.67671282187085
2928,27.676713794378394
2929,27.676714766834557
2930,27.676715739239455
2931,27.676716711592967
2932,27.6767176838952
2933,27.67671865614611
2934,27.67671962834574
2935,27.676720600494036
2936,27.67672157259105
2937,27.676722544636785
2938,27.676723516631206
2939,27.6767244885744
2940,27.676725460466248
2941,27.676726432306864
2942,27.676727404096194
2943,27.676728375834262
2944,27.67672934752106
2945,27.676730319156658
2946,27.676731290740936
2947,27.676732262274015
2948,27.676733233755815
2949,27.676734205186392
2950,27.676735176565742
2951,27.67673614789387
2952,27.676737119170795
2953,27.67673809039644
2954,27.676739061570885
2955,27.67674003269414
2956,27.676741003766203
2957,27.67674197478702
2958,27.676742945756644
2959,27.676743916675086
2960,27.676744887542366
2961,27.67674585835841
2962,27.676746829123317
2963,27.676747799837027
2964,27.676748770499568
2965,27.67674974111095
2966,27.67675071167118
2967,27.676751682180242
2968,27.676752652638132
2969,27.676753623044892
2970,27.67675459340052
2971,27.67675556370499
2972,27.676756533958347
2973,27.676757504160545
2974,27.67675847431162
2975,27.676759444411555
2976,27.676760414460414
2977,27.676761384458146
2978,27.67676235440479
2979,27.676763324300264
2980,27.676764294144693
2981,27.676765263938023
2982,27.676766233680244
2983,27.676767203371373
2984,27.67676817301142
2985,27.676769142600396
2986,27.676770112138318
2987,27.67677108162516
2988,27.676772051060933
2989,27.676773020445655
2990,27.676773989779303
2991,27.676774959061884
2992,27.676775928293445
2993,27.676776897473964
2994,27.676777866603448
2995,27.676778835681898
2996,27.676779804709305
2997,27.67678077368571
2998,27.676781742611055
2999,27.676782711485412
3000,27.676783680308777
3001,27.676784649081092
3002,27.67678561780244
3003,27.676786586472787
3004,27.6767875550921
3005,27.676788523660484
3006,27.67678949217782
3007,27.67679046064422
3008,27.67679142905964
3009,27.67679239742409
3010,27.676793365737552
3011,27.67679433400004
3012,27.676795302211612
3013,27.676796270372204
3014,27.67679723848185
3015,27.676798206540532
3016,27.676799174548325
3017,27.676800142505137
3018,27.676801110411013
3019,27.676802078265975
3020,27.676803046070034
3021,27.676804013823133
3022,27.676804981525372
3023,27.676805949176646
3024,27.676806916777043
3025,27.67680788432651
3026,27.676808851825115
3027,27.67680981927285
3028,27.676810786669638
3029,27.676811754015592
3030,27.676812721310643
3031,27.67681368855482
3032,27.67681465574812
3033,27.676815622890558
3034,27.676816589982142
3035,27.676817557022872
3036,27.676818524012763
3037,27.67681949095177
3038,27.67682045783995
3039,27.676821424677268
3040,27.67682239146381
3041,27.676823358199474
3042,27.67682432488432
3043,27.676825291518348
3044,27.676826258101567
3045,27.676827224633932
3046,27.67682819111553
3047,27.676829157546347
3048,27.676830123926326
3049,27.67683109025549
3050,27.676832056533883
3051,27.676833022761542
3052,27.676833988938352
3053,27.67683495506438
3054,27.676835921139677
3055,27.67683688716418
3056,27.67683785313792
3057,27.676838819060915
3058,27.676839784933154
3059,27.676840750754614
3060,27.676841716525335
3061,27.676842682245322
3062,27.676843647914584
3063,27.676844613533106
3064,27.676845579100902
3065,27.67684654461792
3066,27.676847510084322
3067,27.676848475499913
3068,27.676849440864864
3069,27.676850406179025
3070,27.676851371442517
3071,27.676852336655344
3072,27.676853301817456
3073,27.676854266928864
3074,27.67685523198962
3075,27.676856196999648
3076,27.676857161959017
3077,27.676858126867742
3078,27.676859091725795
3079,27.676860056533133
3080,27.676861021289845
3081,27.6768619859959
3082,27.676862950651323
3083,27.676863915256067
3084,27.676864879810186
3085,27.67686584431367
3086,27.67686680876648
3087,27.67686777316873
3088,27.676868737520298
3089,27.67686970182132
3090,27.67687066607167
3091,27.676871630271425
3092,27.676872594420548
3093,27.676873558519112
3094,27.676874522567033
3095,27.676875486564374
3096,27.676876450511134
3097,27.67687741440733
3098,27.67687837825292
3099,27.67687934204792
3100,27.67688030579242
3101,27.676881269486245
3102,27.676882233129582
3103,27.676883196722326
3104,27.676884160264514
3105,27.67688512375615
3106,27.676886087197314
3107,27.676887050587855
3108,27.676888013927872
3109,27.676888977217384
3110,27.676889940456334
3111,27.676890903644786
3112,27.676891866782736
3113,27.676892829870145
3114,27.67689379290703
3115,27.676894755893432
3116,27.676895718829307
3117,27.676896681714712
3118,27.67689764454961
3119,27.676898607334028
3120,27.67689957006795
3121,27.676900532751393
3122,27.676901495384364
3123,27.67690245796686
3124,27.676903420498874
3125,27.67690438298046
3126,27.676905345411576
3127,27.67690630779225
3128,27.676907270122456
3129,27.676908232402216
3130,27.67690919463155
3131,27.676910156810422
3132,27.67691111893887
3133,27.676912081016912
3134,27.6769130430445
3135,27.676914005021697
3136,27.676914966948445
3137,27.676915928824805
3138,27.67691689065078
3139,27.67691785242631
3140,27.67691881415148
3141,27.676919775826235
3142,27.67692073745063
3143,27.676921699024582
3144,27.67692266054818
3145,27.676923622021437
3146,27.676924583444308
3147,27.676925544816797
3148,27.6769265061389
3149,27.67692746741067
3150,27.676928428632106
3151,27.676929389803167
3152,27.676930350923925
3153,27.6769313119943
3154,27.67693227301434
3155,27.676933233984066
3156,27.67693419490345
3157,27.67693515577253
3158,27.676936116591257
3159,27.676937077359685
3160,27.676938038077793
3161,27.676938998745594
3162,27.676939959363104
3163,27.676940919930335
3164,27.67694188044728
3165,27.676942840913892
3166,27.676943801330253
3167,27.676944761696294
3168,27.6769457220121
3169,27.676946682277592
3170,27.67694764249287
3171,27.676948602657863
3172,27.676949562772595
3173,27.676950522837057
3174,27.676951482851276
3175,27.67695244281528
3176,27.676953402729023
3177,27.676954362592504
3178,27.67695532240578
3179,27.67695628216885
3180,27.676957241881656
3181,27.67695820154426
3182,27.676959161156656
3183,27.67696012071882
3184,27.676961080230807
3185,27.676962039692537
3186,27.67696299910415
3187,27.676963958465493
3188,27.676964917776683
3189,27.676965877037706
3190,27.676966836248507
3191,27.67696779540917
3192,27.67696875451966
3193,27.676969713579926
3194,27.676970672590073
3195,27.676971631550053
3196,27.67697259045986
3197,27.676973549319563
3198,27.6769745081291
3199,27.676975466888514
3200,27.67697642559773
3201,27.676977384256848
3202,27.676978342865844
3203,27.676979301424765
3204,27.67698025993347
3205,27.676981218392104
3206,27.676982176800625
3207,27.676983135159034
3208,27.676984093467347
3209,27.676985051725556
3210,27.67698600993366
3211,27.67698696809169
3212,27.676987926199615
3213,27.67698888425751
3214,27.676989842265304
3215,27.67699080022298
3216,27.67699175813064
3217,27.676992715988217
3218,27.676993673795756
3219,27.676994631553193
3220,27.676995589260635
3221,27.676996546917955
3222,27.676997504525307
3223,27.67699846208258
3224,27.676999419589837
3225,27.67700037704705
3226,27.67700133445426
3227,27.677002291811426
3228,27.677003249118595
3229,27.67700420637575
3230,27.67700516358289
3231,27.67700612074003
3232,27.677007077847147
3233,27.677008034904283
3234,27.67700899191145
3235,27.677009948868623
3236,27.677010905775802
3237,27.67701186263301
3238,27.67701281944022
3239,27.677013776197494
3240,27.677014732904752
3241,27.677015689562136
3242,27.677016646169488
3243,27.677017602726924
3244,27.677018559234394
3245,27.677019515691956
3246,27.677020472099525
3247,27.677021428457188
3248,27.677022384764932
3249,27.677023341022718
3250,27.677024297230613
3251,27.677025253388596
3252,27.677026209496635
3253,27.67702716555478
3254,27.677028121563023
3255,27.677029077521354
3256,27.67703003342979
3257,27.677030989288365
3258,27.67703194509701
3259,27.677032900855778
3260,27.677033856564677
3261,27.677034812223685
3262,27.677035767832862
3263,27.677036723392135
3264,27.677037678901574
3265,27.67703863436114
3266,27.67703958977085
3267,27.67704054513071
3268,27.677041500440733
3269,27.67704245570091
3270,27.677043410911256
3271,27.677044366071755
3272,27.677045321182423
3273,27.677046276243317
3274,27.67704723125434
3275,27.677048186215565
3276,27.677049141127004
3277,27.677050095988577
3278,27.677051050800383
3279,27.67705200556241
3280,27.67705296027462
3281,27.677053914937066
3282,27.677054869549693
3283,27.67705582411255
3284,27.677056778625627
3285,27.677057733088933
3286,27.677058687502484
3287,27.677059641866254
3288,27.6770605961803
3289,27.677061550444574
3290,27.67706250465909
3291,27.677063458823852
3292,27.677064412938876
3293,27.67706536700417
3294,27.67706632101972
3295,27.677067274985546
3296,27.677068228901664
3297,27.677069182768026
3298,27.67707013658467
3299,27.67707109035164
3300,27.67707204406886
3301,27.677072997736435
3302,27.677073951354277
3303,27.677074904922428
3304,27.67707585844087
3305,27.677076811909615
3306,27.677077765328704
3307,27.677078718698123
3308,27.677079672017854
3309,27.677080625287925
3310,27.677081578508314
3311,27.677082531679037
3312,27.677083484800125
3313,27.677084437871535
3314,27.677085390893325
3315,27.677086343865476
3316,27.67708729678798
3317,27.67708824966081
3318,27.677089202484026
3319,27.67709015525762
3320,27.677091107981617
3321,27.677092060655983
3322,27.67709301328072
3323,27.677093965855857
3324,27.677094918381407
3325,27.677095870857293
3326,27.677096823283655
3327,27.677097775660386
3328,27.677098727987545
3329,27.677099680265083
3330,27.677100632493055
3331,27.677101584671494
3332,27.677102536800362
3333,27.677103488879577
3334,27.677104440909318
3335,27.67710539288947
3336,27.677106344820025
3337,27.677107296701063
3338,27.677108248532562
3339,27.677109200314526
3340,27.677110152046946
3341,27.67711110372983
3342,27.67711205536315
3343,27.677113006947007
3344,27.6771139584813
3345,27.677114909966107
3346,27.677115861401393
3347,27.67711681278713
3348,27.67711776412341
3349,27.677118715410177
3350,27.67711966664745
3351,27.677120617835264
3352,27.677121568973497
3353,27.67712252006232
3354,27.67712347110166
3355,27.677124422091534
3356,27.677125373031945
3357,27.67712632392284
3358,27.677127274764278
3359,27.677128225556284
3360,27.677129176298827
3361,27.677130126991937
3362,27.677131077635607
3363,27.677132028229806
3364,27.677132978774598
3365,27.677133929269957
3366,27.677134879715876
3367,27.67713583011237
3368,27.677136780459463
3369,27.67713773075711
3370,27.677138681005374
3371,27.67713963120425
3372,27.677140581353687
3373,27.6771415314537
3374,27.677142481504386
3375,27.677143431505634
3376,27.677144381457516
3377,27.677145331360016
3378,27.677146281213147
3379,27.67714723101689
3380,27.67714818077126
3381,27.677149130476273
3382,27.67715008013193
3383,27.677151029738216
3384,27.677151979295196
3385,27.677152928802784
3386,27.677153878261066
3387,27.677154827670016
3388,27.67715577702957
3389,27.677156726339796
3390,27.677157675600736
3391,27.67715862481236
3392,27.677159573974638
3393,27.677160523087608
3394,27.677161472151294
3395,27.67716242116566
3396,27.67716337013073
3397,27.677164319046494
3398,27.677165267912965
3399,27.677166216730168
3400,27.677167165498066
3401,27.67716811421668
3402,27.677169062886012
3403,27.6771700115061
3404,27.677170960076914
3405,27.677171908598442
3406,27.677172857070726
3407,27.67717380549377
3408,27.67717475386754
3409,27.677175702192105
3410,27.67717665046739
3411,27.67717759869344
3412,27.67717854687029
3413,27.67717949499784
3414,27.677180443076228
3415,27.67718139110537
3416,27.67718233908531
3417,27.67718328701602
3418,27.67718423489753
3419,27.67718518272985
3420,27.677186130512936
3421,27.677187078246863
3422,27.67718802593158
3423,27.677188973567123
3424,27.677189921153484
3425,27.677190868690644
3426,27.677191816178652
3427,27.67719276361749
3428,27.677193711007163
3429,27.67719465834767
3430,27.677195605639
3431,27.677196552881206
3432,27.67719750007423
3433,27.677198447218096
3434,27.677199394312865
3435,27.677200341358493
3436,27.67720128835497
3437,27.677202235302342
3438,27.67720318220057
3439,27.677204129049688
3440,27.6772050758497
3441,27.6772060226006
3442,27.67720696930238
3443,27.677207915955027
3444,27.677208862558622
3445,27.6772098091131
3446,27.677210755618475
3447,27.677211702074807
3448,27.67721264848202
3449,27.677213594840158
3450,27.677214541149265
3451,27.677215487409264
3452,27.677216433620185
3453,27.677217379782054
3454,27.67721832589489
3455,27.677219271958656
3456,27.67722021797338
3457,27.677221163939077
3458,27.6772221098557
3459,27.67722305572328
3460,27.677224001541834
3461,27.677224947311412
3462,27.677225893031903
3463,27.67722683870341
3464,27.677227784325865
3465,27.677228729899344
3466,27.67722967542382
3467,27.67723062089929
3468,27.677231566325748
3469,27.67723251170321
3470,27.67723345703171
3471,27.677234402311175
3472,27.677235347541725
3473,27.677236292723226
3474,27.6772372378558
3475,27.67723818293939
3476,27.67723912797402
3477,27.677240072959684
3478,27.677241017896396
3479,27.677241962784166
3480,27.677242907622976
3481,27.67724385241284
3482,27.67724479715375
3483,27.677245741845756
3484,27.67724668648882
3485,27.677247631082963
3486,27.677248575628127
3487,27.67724952012446
3488,27.677250464571802
3489,27.677251408970264
3490,27.67725235331982
3491,27.67725329762047
3492,27.677254241872255
3493,27.677255186075126
3494,27.677256130229072
3495,27.677257074334165
3496,27.6772580183904
3497,27.677258962397694
3498,27.677259906356174
3499,27.67726085026576
3500,27.67726179412647
3501,27.67726273793833
3502,27.677263681701337
3503,27.677264625415507
3504,27.677265569080816
3505,27.677266512697248
3506,27.677267456264907
3507,27.677268399783678
3508,27.677269343253617
3509,27.677270286674776
3510,27.67727123004709
3511,27.67727217337055
3512,27.677273116645217
3513,27.677274059871053
3514,27.677275003048113
3515,27.677275946176362
3516,27.67727688925586
3517,27.67727783228651
3518,27.677278775268395
3519,27.677279718201433
3520,27.677280661085764
3521,27.677281603921287
3522,27.677282546708042
3523,27.67728348944602
3524,27.677284432135277
3525,27.6772853747757
3526,27.6772863173674
3527,27.677287259910322
3528,27.677288202404565
3529,27.677289144849997
3530,27.67729008724671
3531,27.67729102959471
3532,27.677291971893947
3533,27.677292914144477
3534,27.677293856346267
3535,27.677294798499354
3536,27.67729574060374
3537,27.677296682659374
3538,27.67729762466631
3539,27.677298566624543
3540,27.6772995085341
3541,27.67730045039494
3542,27.677301392207124
3543,27.67730233397057
3544,27.677303275685375
3545,27.67730421735148
3546,27.67730515896895
3547,27.67730610053771
3548,27.67730704205781
3549,27.677307983529264
3550,27.67730892495207
3551,27.677309866326187
3552,27.677310807651686
3553,27.677311748928513
3554,27.677312690156718
3555,27.677313631336272
3556,27.677314572467232
3557,27.67731551354957
3558,27.67731645458321
3559,27.677317395568277
3560,27.677318336504705
3561,27.677319277392535
3562,27.677320218231756
3563,27.6773211590224
3564,27.67732209976444
3565,27.67732304045786
3566,27.677323981102706
3567,27.677324921698954
3568,27.677325862246594
3569,27.67732680274569
3570,27.67732774319623
3571,27.677328683598173
3572,27.677329623951557
3573,27.677330564256376
3574,27.677331504512605
3575,27.67733244472034
3576,27.67733338487953
3577,27.677334324990113
3578,27.677335265052182
3579,27.677336205065735
3580,27.677337145030723
3581,27.67733808494718
3582,27.67733902481514
3583,27.677339964634562
3584,27.67734090440549
3585,27.6773418441279
3586,27.677342783801777
3587,27.67734372342717
3588,27.677344663004053
3589,27.677345602532444
3590,27.677346542012316
3591,27.677347481443768
3592,27.67734842082668
3593,27.677349360161138
3594,27.6773502994471
3595,27.677351238684583
3596,27.67735217787364
3597,27.677353117014217
3598,27.677354056106296
3599,27.67735499514998
3600,27.677355934145186
3601,27.677356873091963
3602,27.67735781199027
3603,27.677358750840135
3604,27.677359689641587
3605,27.67736062839462
3606,27.677361567099208
3607,27.677362505755386
3608,27.677363444363127
3609,27.677364382922466
3610,27.677365321433385
3611,27.677366259895944
3612,27.677367198310034
3613,27.67736813667576
3614,27.6773690749931
3615,27.67737001326203
3616,27.677370951482615
3617,27.67737188965479
3618,27.677372827778594
3619,27.67737376585402
3620,27.677374703881085
3621,27.67737564185982
3622,27.677376579790085
3623,27.6773775176721
3624,27.677378455505718
3625,27.677379393291016
3626,27.677380331027962
3627,27.677381268716562
3628,27.677382206356818
3629,27.67738314394874
3630,27.677384081492363
3631,27.67738501898763
3632,27.677385956434627
3633,27.677386893833255
3634,27.677387831183584
3635,27.67738876848561
3636,27.677389705739344
3637,27.677390642944772
3638,27.677391580101904
3639,27.677392517210745
3640,27.677393454271318
3641,27.677394391283578
3642,27.67739532824759
3643,27.677396265163317
3644,27.677397202030757
3645,27.67739813884997
3646,27.677399075620883
3647,27.677400012343544
3648,27.677400949017976
3649,27.677401885644144
3650,27.677402822222056
3651,27.67740375875173
3652,27.67740469523316
3653,27.677405631666385
3654,27.677406568051364
3655,27.67740750438811
3656,27.677408440676647
3657,27.677409376916977
3658,27.67741031310909
3659,27.67741124925297
3660,27.677412185348665
3661,27.677413121396178
3662,27.67741405739546
3663,27.67741499334656
3664,27.677415929249474
3665,27.67741686510422
3666,27.677417800910792
3667,27.67741873666916
3668,27.677419672379354
3669,27.677420608041395
3670,27.677421543655296
3671,27.677422479220986
3672,27.67742341473855
3673,27.67742435020796
3674,27.67742528562923
3675,27.67742622100234
3676,27.67742715632733
3677,27.677428091604142
3678,27.677429026832847
3679,27.677429962013484
3680,27.677430897145932
3681,27.67743183223028
3682,27.677432767266495
3683,27.67743370225465
3684,27.677434637194654
3685,27.67743557208656
3686,27.677436506930356
3687,27.677437441726077
3688,27.677438376473717
3689,27.67743931117326
3690,27.67744024582469
3691,27.677441180428108
3692,27.677442114983418
3693,27.67744304949065
3694,27.67744398394982
3695,27.67744491836093
3696,27.67744585272399
3697,27.67744678703901
3698,27.67744772130595
3699,27.67744865552486
3700,27.67744958969573
3701,27.677450523818564
3702,27.67745145789335
3703,27.677452391920138
3704,27.67745332589887
3705,27.677454259829595
3706,27.67745519371231
3707,27.67745612754698
3708,27.677457061333666
3709,27.67745799507235
3710,27.677458928763027
3711,27.67745986240572
3712,27.677460796000407
3713,27.677461729547105
3714,27.677462663045844
3715,27.677463596496565
3716,27.677464529899297
3717,27.677465463254112
3718,27.677466396560945
3719,27.677467329819784
3720,27.677468263030683
3721,27.677469196193616
3722,27.677470129308606
3723,27.67747106237564
3724,27.67747199539473
3725,27.677472928365887
3726,27.677473861289144
3727,27.677474794164418
3728,27.67747572699179
3729,27.677476659771244
3730,27.677477592502747
3731,27.67747852518635
3732,27.677479457822038
3733,27.677480390409837
3734,27.677481322949728
3735,27.677482255441692
3736,27.67748318788581
3737,27.677484120281996
3738,27.677485052630303
3739,27.67748598493073
3740,27.677486917183263
3741,27.677487849387944
3742,27.677488781544753
3743,27.6774897136537
3744,27.677490645714773
3745,27.677491577727988
3746,27.67749250969337
3747,27.67749344161087
3748,27.677494373480517
3749,27.677495305302365
3750,27.677496237076344
3751,27.677497168802486
3752,27.6774981004808
3753,27.67749903211131
3754,27.67749996369395
3755,27.67750089522883
3756,27.677501826715872
3757,27.67750275815512
3758,27.67750368954649
3759,27.67750462089015
3760,27.67750555218596
3761,27.677506483433984
3762,27.67750741463425
3763,27.677508345786702
3764,27.677509276891364
3765,27.677510207948274
3766,27.677511138957367
3767,27.677512069918713
3768,27.677513000832313
3769,27.677513931698137
3770,27.677514862516198
3771,27.67751579328651
3772,27.677516724009074
3773,27.6775176546839
3774,27.677518585310963
3775,27.677519515890314
3776,27.677520446421923
3777,27.67752137690582
3778,27.677522307341967
3779,27.677523237730405
3780,27.677524168071066
3781,27.67752509836409
3782,27.67752602860937
3783,27.677526958806983
3784,27.67752788895685
3785,27.67752881905904
3786,27.67752974911355
3787,27.677530679120345
3788,27.677531609079455
3789,27.67753253899092
3790,27.67753346885466
3791,27.677534398670744
3792,27.67753532843918
3793,27.677536258159943
3794,27.67753718783303
3795,27.677538117458443
3796,27.677539047036245
3797,27.677539976566376
3798,27.677540906048886
3799,27.67754183548374
3800,27.677542764870942
3801,27.677543694210506
3802,27.677544623502488
3803,27.677545552746835
3804,27.677546481943505
3805,27.67754741109263
3806,27.677548340194114
3807,27.677549269247965
3808,27.677550198254202
3809,27.677551127212897
3810,27.677552056123975
3811,27.677552984987454
3812,27.677553913803337
3813,27.67755484257163
3814,27.677555771292337
3815,27.677556699965525
3816,27.677557628591074
3817,27.677558557169085
3818,27.677559485699522
3819,27.677560414182413
3820,27.677561342617725
3821,27.677562271005524
3822,27.677563199345734
3823,27.677564127638416
3824,27.677565055883544
3825,27.677565984081166
3826,27.67756691223123
3827,27.67756784033375
3828,27.677568768388806
3829,27.67756969639626
3830,27.677570624356264
3831,27.677571552268745
3832,27.677572480133684
3833,27.677573407951165
3834,27.67757433572111
3835,27.677575263443586
3836,27.677576191118554
3837,27.677577118746022
3838,27.67757804632601
3839,27.677578973858537
3840,27.677579901343577
3841,27.677580828781156
3842,27.67758175617126
3843,27.67758268351387
3844,27.67758361080905
3845,27.677584538056784
3846,27.677585465257067
3847,27.67758639240988
3848,27.677587319515258
3849,27.677588246573176
3850,27.677589173583684
3851,27.677590100546723
3852,27.677591027462388
3853,27.677591954330595
3854,27.67759288115135
3855,27.67759380792476
3856,27.677594734650743
3857,27.677595661329264
3858,27.67759658796044
3859,27.677597514544196
3860,27.67759844108056
3861,27.677599367569503
3862,27.67760029401107
3863,27.677601220405258
3864,27.677602146752054
3865,27.67760307305153
3866,27.67760399930358
3867,27.677604925508295
3868,27.67760585166561
3869,27.677606777775573
3870,27.677607703838177
3871,27.677608629853463
3872,27.677609555821384
3873,27.677610481741915
3874,27.677611407615164
3875,27.67761233344106
3876,27.67761325921962
3877,27.677614184950844
3878,27.677615110634747
3879,27.677616036271342
3880,27.677616961860597
3881,27.67761788740254
3882,27.67761881289721
3883,27.677619738344543
3884,27.677620663744595
3885,27.67762158909733
3886,27.677622514402806
3887,27.677623439660977
3888,27.677624364871832
3889,27.677625290035458
3890,27.677626215151793
3891,27.677627140220828
3892,27.677628065242576
3893,27.677628990217134
3894,27.67762991514438
3895,27.6776308400244
3896,27.67763176485714
3897,27.67763268964264
3898,27.677633614380888
3899,27.6776345390719
3900,27.677635463715678
3901,27.677636388312237
3902,27.677637312861528
3903,27.677638237363613
3904,27.67763916181849
